,power_consumption,ghi,temp,wind,is_weekend,is_spring,is_summer,is_autumn,is_winter,is_holiday,is_daylight
13191,-1.6835665417466188,-0.6598288880708021,-0.08946809940178047,-0.07824912893864869,1,0,0,1,0,0,0
13192,-1.6782668617599215,-0.6598288880708021,-0.12779766643036047,0.21160528335244452,1,0,0,1,0,0,0
13193,-1.7133164650842632,-0.6598288880708021,-0.1750707990989423,0.30822342078280907,1,0,0,1,0,0,0
13194,-1.6459108032483059,-0.6598288880708021,-0.20828975719037818,0.01836900849171551,1,0,0,1,0,0,0
13195,-1.5858321446570034,-0.6598288880708021,-0.24789697645324418,0.01836900849171551,1,0,0,1,0,0,0
13196,-1.2981788874285338,-0.6395120217785979,-0.27345002113896405,-0.07824912893864869,1,0,0,1,0,0,0
13197,-0.9844589040271677,-0.3022520413280073,-0.2747276733732502,0.21160528335244452,1,0,0,1,0,0,0
13198,-1.1214274675659122,0.36414117305629207,-0.25300758539038803,0.11498714592208002,1,0,0,1,0,0,1
13199,-1.8700220069051943,1.0143215281394125,-0.20956740942466415,0.11498714592208002,1,0,0,1,0,0,1
13200,-2.1618888017439786,0.8720628303613983,-0.16101662452179638,0.11498714592208002,1,0,0,1,0,0,1
13201,-2.01056813038116,1.3637716283653254,-0.04602792343605658,-0.1748672663690132,1,0,0,1,0,0,1
13202,-2.019902858029277,1.0508512537327956,0.008911122638241271,-0.2714854037993777,1,0,0,1,0,0,1
13203,-1.9372868884450798,0.6038801953043023,0.033186515089675156,0.21160528335244452,1,0,0,1,0,0,1
13204,-1.7690302965757347,0.3438243067640878,0.04213008072967717,0.48765710458205713,1,0,0,1,0,0,1
13205,-1.6167532353272869,0.006564326313497269,0.01913234051252926,0.6808933794427862,1,0,0,1,0,0,1
13206,-1.0458410977394026,-0.5008290924680117,-0.028140792156052544,0.970747791733879,1,0,0,1,0,0,1
13207,-0.5356080311543137,-0.6598288880708021,-0.08180218599606442,1.2606022040249723,1,0,0,1,0,0,1
13208,-0.7269515676964364,-0.6598288880708021,-0.12779766643036047,1.2606022040249723,1,0,0,1,0,0,1
13209,-0.8122373033684605,-0.6598288880708021,-0.21723332283038022,2.0197447124064074,1,0,0,1,0,0,0
