,0
2024-05-28 10:00:00+00:00,0.30737245
2024-05-28 11:00:00+00:00,-0.4287697
2024-05-28 12:00:00+00:00,-0.2850126
2024-05-28 13:00:00+00:00,-0.17462325
2024-05-28 14:00:00+00:00,-0.24196064
2024-05-28 15:00:00+00:00,-0.07911229
2024-05-28 16:00:00+00:00,-0.8544659
2024-05-28 17:00:00+00:00,-0.5556281
2024-05-28 18:00:00+00:00,-0.3122816
2024-05-28 19:00:00+00:00,-0.40430176
2024-05-28 20:00:00+00:00,-0.2094582
2024-05-28 21:00:00+00:00,-0.20360963
2024-05-28 22:00:00+00:00,-0.30611166
2024-05-28 23:00:00+00:00,-0.42167586
2024-05-29 00:00:00+00:00,-0.39038026
2024-05-29 01:00:00+00:00,-0.39923406
2024-05-29 02:00:00+00:00,-0.22379303
2024-05-29 03:00:00+00:00,0.031976894
2024-05-29 04:00:00+00:00,-0.21497594
2024-05-29 05:00:00+00:00,-0.6571872
2024-05-29 06:00:00+00:00,-0.14739501
2024-05-29 07:00:00+00:00,0.17929757
2024-05-29 08:00:00+00:00,0.57654524
2024-05-29 09:00:00+00:00,0.413136
2024-05-29 10:00:00+00:00,0.49510574
2024-05-29 11:00:00+00:00,-0.05828142
2024-05-29 12:00:00+00:00,0.1911571
2024-05-29 13:00:00+00:00,0.55528617
2024-05-29 14:00:00+00:00,0.42468643
2024-05-29 15:00:00+00:00,0.0012079477
2024-05-29 16:00:00+00:00,-0.8092642
2024-05-29 17:00:00+00:00,-0.506675
2024-05-29 18:00:00+00:00,-0.34474188
2024-05-29 19:00:00+00:00,-0.35118514
2024-05-29 20:00:00+00:00,-0.2779143
2024-05-29 21:00:00+00:00,-0.21844263
2024-05-29 22:00:00+00:00,-0.2306579
2024-05-29 23:00:00+00:00,-0.2652173
2024-05-30 00:00:00+00:00,-0.21752977
2024-05-30 01:00:00+00:00,0.20987226
2024-05-30 02:00:00+00:00,0.40718684
2024-05-30 03:00:00+00:00,-0.011772603
2024-05-30 04:00:00+00:00,-0.110455975
2024-05-30 05:00:00+00:00,0.2074135
2024-05-30 06:00:00+00:00,0.87453866
2024-05-30 07:00:00+00:00,1.3010355
2024-05-30 08:00:00+00:00,0.7065898
2024-05-30 09:00:00+00:00,0.14719069
2024-05-30 10:00:00+00:00,0.46628296
2024-05-30 11:00:00+00:00,0.28908408
2024-05-30 12:00:00+00:00,0.16866791
2024-05-30 13:00:00+00:00,0.34286165
2024-05-30 14:00:00+00:00,0.4395299
2024-05-30 15:00:00+00:00,-0.32236838
2024-05-30 16:00:00+00:00,-0.40904373
2024-05-30 17:00:00+00:00,-0.39906853
2024-05-30 18:00:00+00:00,-0.29004642
2024-05-30 19:00:00+00:00,-0.24487683
2024-05-30 20:00:00+00:00,-0.16562445
